Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,arc_length,p,static(p),stressTensor_0,stressTensor_1,stressTensor_2,stressTensor_3,stressTensor_4,stressTensor_5,stressTensor_6,stressTensor_7,stressTensor_8,stressTensor_Magnitude,vtkValidPointMask
599,0,0,17.97,17.97,-0.0126904,0.003116,6.74903,6.74905,17.97,-9172.81,-9172.81,0.0396329,-0.0334424,-0.0717748,-0.0334424,-0.0259852,-0.016488,-0.0717748,-0.016488,0.187538,0.224722,1
600,0,0,18,18,-0.0108163,0.000676163,6.68887,6.68888,18,-9173.96,-9173.96,0.0407281,-0.0272391,-0.0144477,-0.0272391,-0.0253884,0.0586183,-0.0144477,0.0586183,0.129229,0.166665,1
601,0,0,18.03,18.03,-0.00893652,-0.00190222,6.62594,6.62594,18.03,-9175.11,-9175.11,0.0419921,-0.0206042,0.0402523,-0.0206042,-0.0245981,0.126197,0.0402523,0.126197,0.0693544,0.207652,1
602,0,0,18.06,18.06,-0.0071062,-0.0044749,6.56624,6.56624,18.06,-9176.26,-9176.26,0.0432597,-0.0138403,0.0949446,-0.0138403,-0.0238974,0.188886,0.0949446,0.188886,0.0107686,0.303852,1
603,0,0,18.09,18.09,-0.00736243,-0.0066848,6.64788,6.64789,18.09,-9177.36,-9177.36,0.0460364,-0.00201469,0.140528,-0.00201469,-0.0262433,0.0672879,0.140528,0.0672879,-0.00631797,0.226733,1
604,0,0,18.12,18.12,-0.00759685,-0.0088531,6.72615,6.72616,18.12,-9178.46,-9178.46,0.0483414,0.0099472,0.182275,0.0099472,-0.0289621,-0.0460798,0.182275,-0.0460798,-0.0213061,0.272988,1
605,0,0,18.15,18.15,-0.00671302,-0.0093836,6.71259,6.7126,18.15,-9179.57,-9179.57,0.0442849,0.0164549,0.107406,0.0164549,-0.0272774,-0.123416,0.107406,-0.123416,-0.0640108,0.246738,1
606,0,0,18.18,18.18,-0.00523039,-0.00864479,6.67333,6.67333,18.18,-9180.75,-9180.75,0.0335335,0.0164073,0.0863719,0.0164073,-0.0170329,-0.0994434,0.0863719,-0.0994434,-0.109659,0.220627,1
607,0,0,18.21,18.21,-0.0026081,-0.00797766,6.58837,6.58838,18.21,-9181.89,-9181.89,0.0228816,0.0165331,0.00404656,0.0165331,-0.00852387,-0.0877192,0.00404656,-0.0877192,-0.156978,0.202995,1
608,0,0,18.24,18.24,-0.00087263,-0.00736154,6.56237,6.56237,18.24,-9182.95,-9182.95,0.012522,0.0166461,-0.0508757,0.0166461,0.000595891,-0.0906471,-0.0508757,-0.0906471,-0.196933,0.247193,1
609,0,0,18.27,18.27,-0.000565763,-0.00687424,6.62948,6.62948,18.27,-9183.88,-9183.88,0.00266561,0.0171194,-0.0653418,0.0171194,0.0100605,-0.113626,-0.0653418,-0.113626,-0.227711,0.294801,1
610,0,0,18.3,18.3,-0.000248489,-0.0063785,6.69646,6.69646,18.3,-9184.81,-9184.81,-0.00727587,0.0176258,-0.078014,0.0176258,0.0195469,-0.13433,-0.078014,-0.13433,-0.258152,0.340529,1
611,0,0,18.33,18.33,0.000910578,-0.00585123,6.7146,6.71461,18.33,-9185.82,-9185.82,-0.0168867,0.0179451,-0.0543516,0.0179451,0.0260743,-0.104895,-0.0543516,-0.104895,-0.273474,0.322973,1
612,0,0,18.36,18.36,0.00268052,-0.00552012,6.72267,6.72267,18.36,-9186.97,-9186.97,-0.0191595,0.0201944,0.0039098,0.0201944,0.0279501,-0.126499,0.0039098,-0.126499,-0.237152,0.300399,1
613,0,0,18.39,18.39,0.00342748,-0.00486998,6.71323,6.71323,18.39,-9188.12,-9188.12,-0.0205692,0.0194436,0.00844949,0.0194436,0.0283196,-0.108848,0.00844949,-0.108848,-0.213486,0.2672,1
614,0,0,18.42,18.42,0.00419103,-0.00420209,6.66268,6.66269,18.42,-9189.24,-9189.24,-0.0228865,0.0132001,-0.0133375,0.0132001,0.0299675,-0.0773098,-0.0133375,-0.0773098,-0.183417,0.218452,1
615,0,0,18.45,18.45,0.00497412,-0.00346751,6.60566,6.60567,18.45,-9190.35,-9190.35,-0.0255673,0.00718442,-0.027221,0.00718442,0.0318214,-0.0672016,-0.027221,-0.0672016,-0.151822,0.187972,1
616,0,0,18.48,18.48,0.0049318,-0.00258705,6.611,6.611,18.48,-9191.44,-9191.44,-0.0250885,0.00710822,-0.0247092,0.00710822,0.0320166,-0.0288027,-0.0247092,-0.0288027,-0.149593,0.164359,1
617,0,0,18.51,18.51,0.00433569,-0.00162082,6.64786,6.64786,18.51,-9192.49,-9192.49,-0.0230889,0.00987044,-0.00959282,0.00987044,0.0314712,0.00939268,-0.00959282,0.00939268,-0.164445,0.170649,1
618,0,0,18.54,18.54,0.00372984,-0.000653304,6.64775,6.64775,18.54,-9193.46,-9193.46,-0.0229232,0.00754141,-0.00852036,0.00754141,0.0318783,0.00524411,-0.00852036,0.00524411,-0.168162,0.173592,1
619,0,0,18.57,18.57,0.00313787,0.000300405,6.64733,6.64734,18.57,-9194.42,-9194.42,-0.0227701,0.00523835,-0.00542642,0.00523835,0.032245,0.00330734,-0.00542642,0.00330734,-0.17151,0.176379,1
620,0,0,18.6,18.6,0.00165611,0.00111564,6.63537,6.63537,18.6,-9195.64,-9195.64,-0.0203121,-0.000926166,-0.107814,-0.000926166,0.0327664,0.0177046,-0.107814,0.0177046,-0.182053,0.241879,1
621,0,0,18.63,18.63,0.000175321,0.0016538,6.64341,6.64341,18.63,-9196.72,-9196.72,-0.0154767,-0.0017208,-0.125464,-0.0017208,0.0301293,-0.00577212,-0.125464,-0.00577212,-0.203299,0.272089,1
622,0,0,18.66,18.66,-0.000909546,0.00210746,6.65815,6.65815,18.66,-9197.69,-9197.69,-0.0110269,-0.00095541,-0.0922221,-0.00095541,0.0275665,-0.0069376,-0.0922221,-0.0069376,-0.217363,0.255414,1
623,0,0,18.69,18.69,-0.00177371,0.00248999,6.6744,6.6744,18.69,-9198.62,-9198.62,-0.0068582,-0.000224396,-0.0419615,-0.000224396,0.0256149,0.0239788,-0.0419615,0.0239788,-0.22389,0.235588,1
624,0,0,18.72,18.72,-0.00248104,0.00258607,6.67891,6.67891,18.72,-9199.54,-9199.54,-0.00310542,-0.000627539,-0.011529,-0.000627539,0.0262546,0.0324164,-0.011529,0.0324164,-0.21105,0.218195,1
625,0,0,18.75,18.75,-0.00265053,0.00154289,6.63105,6.63105,18.75,-9200.74,-9200.74,0.00170637,0.00016134,-0.120709,0.00016134,0.0298913,-0.0173572,-0.120709,-0.0173572,-0.153373,0.23273,1
626,0,0,18.78,18.78,-0.00250667,0.00143161,6.6556,6.6556,18.78,-9201.86,-9201.86,0.00496859,0.000916794,-0.110653,0.000916794,0.026429,-0.0475111,-0.110653,-0.0475111,-0.0999413,0.199288,1
627,0,0,18.81,18.81,-0.00229796,0.00156966,6.69746,6.69746,18.81,-9202.96,-9202.96,0.00780819,0.00180413,-0.067981,0.00180413,0.0211723,-0.0709721,-0.067981,-0.0709721,-0.0493198,0.149215,1
628,0,0,18.84,18.84,-0.00233472,0.00142097,6.70714,6.70714,18.84,-9204.11,-9204.11,0.0121071,0.00269716,-0.079485,0.00269716,0.0188776,-0.0898964,-0.079485,-0.0898964,0.00264233,0.171239,1
629,0,0,18.87,18.87,-0.00244351,0.00105348,6.70178,6.70178,18.87,-9205.28,-9205.28,0.0173857,0.00317212,-0.111436,0.00317212,0.0177828,-0.104583,-0.111436,-0.104583,0.0566817,0.224861,1
630,0,0,18.9,18.9,-0.00177776,0.000706218,6.7057,6.7057,18.9,-9206.33,-9206.33,0.0253355,0.00484398,-0.114652,0.00484398,0.0171688,-0.098409,-0.114652,-0.098409,0.0711869,0.227399,1
631,0,0,18.93,18.93,-0.000461821,0.000273784,6.68821,6.68821,18.93,-9207.29,-9207.29,0.0299919,0.00636268,-0.0864567,0.00636268,0.0157607,-0.0771413,-0.0864567,-0.0771413,0.0527214,0.175669,1
632,0,0,18.96,18.96,0.00101062,-0.000246377,6.64913,6.64913,18.96,-9208.23,-9208.23,0.0308277,0.00716891,-0.0430697,0.00716891,0.0134189,-0.0517118,-0.0430697,-0.0517118,0.0259795,0.10472,1
633,0,0,18.99,18.99,0.00248326,-0.000766633,6.61004,6.61004,18.99,-9209.17,-9209.17,0.031664,0.00797529,0.00032216,0.00797529,0.011077,-0.0262856,0.00032216,-0.0262856,-0.000765617,0.051334,1
634,0,0,19.02,19.02,0.00458137,-0.00140735,6.59644,6.59644,19.02,-9210.19,-9210.19,0.0377021,0.0091122,0.047858,0.0091122,0.00951647,0.00805723,0.047858,0.00805723,-0.0234811,0.083307,1
635,0,0,19.05,19.05,0.00847233,-0.0022934,6.66293,6.66294,19.05,-9211.48,-9211.48,0.0598482,0.0110995,0.103756,0.0110995,0.010837,0.0834971,0.103756,0.0834971,-0.0291556,0.200674,1
636,0,0,19.08,19.08,0.00953052,-0.00193643,6.65424,6.65425,19.08,-9212.68,-9212.68,0.0604483,0.0118019,0.0983361,0.0118019,0.00938176,0.118292,0.0983361,0.118292,-0.0559136,0.233395,1
637,0,0,19.11,19.11,0.00889573,-0.000547543,6.67335,6.67336,19.11,-9213.83,-9213.83,0.0576453,0.0132976,0.139833,0.0132976,0.0107613,0.137436,0.139833,0.137436,-0.0504828,0.288487,1
638,0,0,19.14,19.14,0.00751739,-0.000455076,6.63102,6.63102,19.14,-9214.83,-9214.83,0.0474641,0.0130307,0.119689,0.0130307,0.0126883,0.100838,0.119689,0.100838,-0.0293385,0.22935,1
639,0,0,19.17,19.17,0.00620395,-0.000707494,6.57401,6.57401,19.17,-9215.76,-9215.76,0.0373483,0.0129316,0.0878671,0.0129316,0.0143165,0.0668525,0.0878671,0.0668525,-0.00874019,0.162451,1
640,0,0,19.2,19.2,0.00454468,0.000880515,6.60313,6.60313,19.2,-9216.78,-9216.78,0.030434,0.0140692,0.0763807,0.0140692,0.018446,0.0964643,0.0763807,0.0964643,0.0488406,0.185274,1
641,0,0,19.23,19.23,0.0027408,0.00316755,6.66489,6.66489,19.23,-9217.82,-9217.82,0.0245746,0.0156226,0.071794,0.0156226,0.0235596,0.148756,0.071794,0.148756,0.120892,0.266134,1
642,0,0,19.26,19.26,0.000938159,0.00545447,6.72664,6.72665,19.26,-9218.86,-9218.86,0.0187302,0.0171812,0.0672851,0.0171812,0.0286697,0.201187,0.0672851,0.201187,0.192902,0.359139,1
643,0,0,19.29,19.29,-0.000997797,0.00724892,6.74037,6.74037,19.29,-9219.94,-9219.94,0.011975,0.0170244,0.0496945,0.0170244,0.0286441,0.179375,0.0496945,0.179375,0.221665,0.346365,1
644,0,0,19.32,19.32,-0.00363625,0.00752447,6.65016,6.65016,19.32,-9221.02,-9221.02,0.0141062,0.0161627,-0.0276253,0.0161627,0.0126351,0.042372,-0.0276253,0.042372,0.143165,0.162771,1
645,0,0,19.35,19.35,-0.00650717,0.00766145,6.54596,6.54597,19.35,-9222.12,-9222.12,0.0155057,0.01488,-0.102419,0.01488,-0.00357504,-0.107976,-0.102419,-0.107976,0.0680509,0.222765,1
646,0,0,19.38,19.38,-0.00805412,0.00937372,6.57909,6.5791,19.38,-9223.3,-9223.3,0.0142958,0.0172905,-0.10576,0.0172905,-0.0159643,-0.166489,-0.10576,-0.166489,0.000576221,0.280829,1
647,0,0,19.41,19.41,-0.00976044,0.010975,6.61524,6.61526,19.41,-9224.51,-9224.51,0.011536,0.0182693,-0.0894174,0.0182693,-0.0256223,-0.174476,-0.0894174,-0.174476,-0.0486439,0.284075,1
648,0,0,19.44,19.44,-0.0121901,0.0113884,6.59784,6.59787,19.44,-9225.56,-9225.56,0.00943856,0.0135879,-0.0835312,0.0135879,-0.029579,0.016511,-0.0835312,0.016511,-0.0838339,0.1512,1
649,0,0,19.47,19.47,-0.0141239,0.0111911,6.57892,6.57895,19.47,-9226.65,-9226.65,0.0142671,0.00732491,-0.116141,0.00732491,-0.028601,0.0504279,-0.116141,0.0504279,-0.0650875,0.193465,1
650,0,0,19.5,19.5,-0.0154303,0.0107448,6.57323,6.57326,19.5,-9227.62,-9227.62,0.0183055,0.00332514,-0.130587,0.00332514,-0.0285464,0.0507766,-0.130587,0.0507766,-0.0508279,0.207407,1
651,0,0,19.53,19.53,-0.0168103,0.011113,6.64164,6.64167,19.53,-9228.81,-9228.81,0.0135922,-0.00568718,-0.0735269,-0.00568718,-0.0272707,0.0215262,-0.0735269,0.0215262,-0.0599061,0.127754,1
652,0,0,19.56,19.56,-0.0184045,0.00973382,6.68351,6.68354,19.56,-9229.99,-9229.99,0.0117381,-0.0136167,-0.00344715,-0.0136167,-0.0242716,0.0448017,-0.00344715,0.0448017,-0.0675103,0.0984556,1
653,0,0,19.59,19.59,-0.0194639,0.00782281,6.62994,6.62997,19.59,-9231.07,-9231.07,0.0193933,-0.0141043,-0.0635777,-0.0141043,-0.0308923,0.0496829,-0.0635777,0.0496829,-0.0654214,0.137947,1
654,0,0,19.62,19.62,-0.0204859,0.00611945,6.58055,6.58058,19.62,-9232.1,-9232.1,0.0263482,-0.0141492,-0.131349,-0.0141492,-0.038235,0.0551583,-0.131349,0.0551583,-0.0641261,0.217391,1
655,0,0,19.65,19.65,-0.0220675,0.003942,6.58771,6.58775,19.65,-9233.2,-9233.2,0.0281823,-0.0129497,-0.151435,-0.0129497,-0.0479452,0.0488322,-0.151435,0.0488322,-0.0941232,0.250842,1
656,0,0,19.68,19.68,-0.022599,0.00137086,6.64963,6.64967,19.68,-9234.31,-9234.31,0.0223067,-0.0107894,-0.0827795,-0.0107894,-0.0602615,0.0220899,-0.0827795,0.0220899,-0.157004,0.209028,1
657,0,0,19.71,19.71,-0.0216375,-6.496e-05,6.63618,6.63622,19.71,-9235.46,-9235.46,0.0226912,-0.0128894,0.0593987,-0.0128894,-0.0642904,-0.034501,0.0593987,-0.034501,-0.151832,0.193572,1
658,0,0,19.74,19.74,-0.0198982,-0.0015801,6.59691,6.59694,19.74,-9236.65,-9236.65,0.0230088,-0.014731,0.174338,-0.014731,-0.0642278,-0.0592007,0.174338,-0.0592007,-0.130289,0.299767,1
659,0,0,19.77,19.77,-0.0174648,-0.00299624,6.54792,6.54794,19.77,-9237.84,-9237.84,0.0231406,-0.0160662,0.190422,-0.0160662,-0.0597674,-0.036967,0.190422,-0.036967,-0.0941253,0.297889,1
660,0,0,19.8,19.8,-0.0165578,-0.00465691,6.61638,6.6164,19.8,-9238.84,-9238.84,0.0197102,-0.0164331,0.191594,-0.0164331,-0.0575753,-0.0345595,0.191594,-0.0345595,-0.0893923,0.296715,1
661,0,0,19.83,19.83,-0.0156753,-0.00631435,6.68466,6.68468,19.83,-9239.86,-9239.86,0.0163985,-0.0169975,0.193675,-0.0169975,-0.0553308,-0.0313528,0.193675,-0.0313528,-0.084239,0.296631,1
662,0,0,19.86,19.86,-0.0143468,-0.00797122,6.72123,6.72125,19.86,-9240.94,-9240.94,0.0148665,-0.0160137,0.169473,-0.0160137,-0.0538676,-0.0249677,0.169473,-0.0249677,-0.0717658,0.259759,1
663,0,0,19.89,19.89,-0.0119852,-0.00838105,6.73978,6.73979,19.89,-9241.99,-9241.99,0.0116768,-0.0137269,0.124928,-0.0137269,-0.0479204,-0.00670334,0.124928,-0.00670334,-0.0564507,0.193132,1
664,0,0,19.92,19.92,-0.00901983,-0.00764869,6.73754,6.73755,19.92,-9242.98,-9242.98,0.00875359,-0.0114394,0.0969411,-0.0114394,-0.0383701,-0.0110942,0.0969411,-0.0110942,-0.0689654,0.160025,1
665,0,0,19.95,19.95,-0.00577718,-0.0065082,6.71126,6.71127,19.95,-9244.08,-9244.08,0.00724297,-0.00918298,0.0709327,-0.00918298,-0.0327251,0.00324293,0.0709327,0.00324293,-0.0797315,0.133166,1
666,0,0,19.98,19.98,-0.00223682,-0.0053514,6.6617,6.6617,19.98,-9245.2,-9245.2,0.00618726,-0.00466446,0.0214688,-0.00466446,-0.0287978,0.0513156,0.0214688,0.0513156,-0.0916655,0.124507,1
667,0,0,20.01,20.01,0.00130171,-0.00418544,6.61186,6.61186,20.01,-9246.32,-9246.32,0.00517322,-9.75207e-05,-0.0280209,-9.75207e-05,-0.0248941,0.0989262,-0.0280209,0.0989262,-0.103598,0.180339,1
668,0,0,20.04,20.04,0.00466723,-0.00315268,6.59882,6.59883,20.04,-9247.36,-9247.36,0.00612151,0.0012801,-0.0323853,0.0012801,-0.0209439,0.132388,-0.0323853,0.132388,-0.129237,0.233093,1
669,0,0,20.07,20.07,0.00773518,-0.0023654,6.65017,6.65017,20.07,-9248.24,-9248.24,0.0104147,-0.00295752,0.0416849,-0.00295752,-0.0168766,0.141983,0.0416849,0.141983,-0.178692,0.275926,1
670,0,0,20.1,20.1,0.0108111,-0.00160162,6.70185,6.70186,20.1,-9249.12,-9249.12,0.0145697,-0.00729081,0.11529,-0.00729081,-0.012744,0.15303,0.11529,0.15303,-0.227996,0.3548,1
671,0,0,20.13,20.13,0.0140875,-0.000478772,6.73704,6.73705,20.13,-9250.16,-9250.16,0.0176215,-0.0108921,0.174133,-0.0108921,-0.0073885,0.146913,0.174133,0.146913,-0.275879,0.42488,1
672,0,0,20.16,20.16,0.0153326,0.00114573,6.73348,6.7335,20.16,-9251.25,-9251.25,0.021966,-0.0104743,0.180648,-0.0104743,-0.00548379,0.11719,0.180648,0.11719,-0.246675,0.39283,1
673,0,0,20.19,20.19,0.0154382,0.00297804,6.71006,6.71008,20.19,-9252.26,-9252.26,0.0280089,-0.00878837,0.106248,-0.00878837,-0.0078008,0.0765532,0.106248,0.0765532,-0.187581,0.265489,1
674,0,0,20.22,20.22,0.0155845,0.00487655,6.67138,6.6714,20.22,-9253.23,-9253.23,0.0332167,-0.00672168,0.01463,-0.00672168,-0.00974087,0.039953,0.01463,0.039953,-0.125796,0.143992,1
675,0,0,20.25,20.25,0.01573,0.00677746,6.63308,6.6331,20.25,-9254.21,-9254.21,0.038526,-0.00466042,-0.0792859,-0.00466042,-0.0117371,0.00306734,-0.0792859,0.00306734,-0.0637203,0.13534,1
676,0,0,20.28,20.28,0.015353,0.00770393,6.61945,6.61947,20.28,-9255.3,-9255.3,0.0473438,-0.00314781,-0.0883533,-0.00314781,-0.0140016,-0.0287335,-0.0883533,-0.0287335,-0.0316736,0.14396,1
677,0,0,20.31,20.31,0.0151941,0.00935449,6.61205,6.61207,20.31,-9256.49,-9256.49,0.0553722,-0.00076786,-0.0970463,-0.00076786,-0.0128109,0.0055971,-0.0970463,0.0055971,0.0112107,0.149183,1
678,0,0,20.34,20.34,0.0150967,0.0112594,6.60388,6.6039,20.34,-9257.71,-9257.71,0.0630511,0.00197278,-0.107682,0.00197278,-0.0107584,0.0564264,-0.107682,0.0564264,0.0596645,0.192919,1
679,0,0,20.37,20.37,0.0149071,0.0105079,6.58306,6.58308,20.37,-9258.92,-9258.92,0.0687941,0.0036928,-0.066562,0.0036928,-0.00202073,-0.00616074,-0.066562,-0.00616074,0.0613364,0.132148,1
680,0,0,20.4,20.4,0.0147189,0.0107647,6.59744,6.59747,20.4,-9260.06,-9260.06,0.0757386,0.00449172,-0.0724239,0.00449172,0.00311729,-0.0288913,-0.0724239,-0.0288913,0.0657779,0.149241,1
681,0,0,20.43,20.43,0.0143565,0.0108204,6.61523,6.61526,20.43,-9261.17,-9261.17,0.0830553,0.00554469,-0.0790738,0.00554469,0.00681633,-0.0216903,-0.0790738,-0.0216903,0.0683527,0.158507,1
682,0,0,20.46,20.46,0.013883,0.00952207,6.64037,6.6404,20.46,-9262.34,-9262.34,0.0906418,0.00675349,-0.0865653,0.00675349,0.00733988,-0.00257369,-0.0865653,-0.00257369,0.0887846,0.17676,1
683,0,0,20.49,20.49,0.0133965,0.00807073,6.65121,6.65123,20.49,-9263.52,-9263.52,0.0971254,0.00904675,-0.0893345,0.00904675,0.00857312,-0.00189742,-0.0893345,-0.00189742,0.11024,0.194401,1
684,0,0,20.52,20.52,0.0139309,0.00634522,6.60113,6.60115,20.52,-9264.46,-9264.46,0.0958585,0.0155297,-0.159879,0.0155297,0.0171265,0.0790578,-0.159879,0.0790578,0.145083,0.307631,1
685,0,0,20.55,20.55,0.0129224,0.00336764,6.54604,6.54606,20.55,-9265.5,-9265.5,0.0950185,0.0179942,-0.144301,0.0179942,0.0213033,0.157614,-0.144301,0.157614,0.166252,0.359304,1
686,0,0,20.58,20.58,0.012545,0.000330744,6.58118,6.58119,20.58,-9266.7,-9266.7,0.103186,0.0210044,-0.0384631,0.0210044,0.0212648,0.21813,-0.0384631,0.21813,0.2525,0.416964,1
687,0,0,20.61,20.61,0.0128094,-0.00251328,6.61094,6.61096,20.61,-9268.04,-9268.04,0.103232,0.0254791,0.0367878,0.0254791,0.0190939,0.103109,0.0367878,0.103109,0.311995,0.365555,1
688,0,0,20.64,20.64,0.0117504,-0.00492559,6.62192,6.62193,20.64,-9269.41,-9269.41,0.0940767,0.0208329,0.0464619,0.0208329,0.0135933,0.169927,0.0464619,0.169927,0.305902,0.406875,1
689,0,0,20.67,20.67,0.010077,-0.00427772,6.55214,6.55215,20.67,-9270.45,-9270.45,0.0762758,0.00570939,0.0302898,0.00570939,0.00049677,0.144974,0.0302898,0.144974,0.195764,0.296778,1
690,0,0,20.7,20.7,0.00913349,-0.00466106,6.5644,6.56441,20.7,-9271.51,-9271.51,0.0649789,-0.00208766,0.0227732,-0.00208766,-0.00831794,0.0868628,0.0227732,0.0868628,0.144041,0.202917,1
691,0,0,20.73,20.73,0.00852946,-0.00618716,6.65205,6.65206,20.73,-9272.6,-9272.6,0.0572277,-0.00549879,-0.0107483,-0.00549879,-0.0145794,0.0205196,-0.0107483,0.0205196,0.128506,0.145379,1
692,0,0,20.76,20.76,0.00824956,-0.0071259,6.70709,6.7071,20.76,-9273.67,-9273.67,0.0518997,-0.0066791,0.0141648,-0.0066791,-0.0195427,-0.0712026,0.0141648,-0.0712026,0.121348,0.168615,1
693,0,0,20.79,20.79,0.0078135,-0.00759263,6.72658,6.72659,20.79,-9274.64,-9274.64,0.0421537,-0.0096969,0.0223841,-0.0096969,-0.0212878,-0.140792,0.0223841,-0.140792,0.0947443,0.228126,1
694,0,0,20.82,20.82,0.00659013,-0.00809269,6.7295,6.72951,20.82,-9275.73,-9275.73,0.025451,-0.0116524,-0.0162792,-0.0116524,-0.0193331,-0.125391,-0.0162792,-0.125391,0.0637132,0.193205,1
695,0,0,20.85,20.85,0.00488308,-0.0080802,6.71493,6.71493,20.85,-9276.76,-9276.76,0.0122993,-0.0122509,0.0229388,-0.0122509,-0.0158982,-0.146011,0.0229388,-0.146011,0.0593976,0.218914,1
696,0,0,20.88,20.88,0.00254471,-0.00772971,6.6623,6.66231,20.88,-9277.8,-9277.8,-0.000131496,-0.0143337,0.049725,-0.0143337,-0.010144,-0.123375,0.049725,-0.123375,0.0268148,0.191365,1
697,0,0,20.91,20.91,0.000244149,-0.00736295,6.60993,6.60993,20.91,-9278.83,-9278.83,-0.0125687,-0.0164389,0.0805575,-0.0164389,-0.00419885,-0.101973,0.0805575,-0.101973,-0.00633019,0.185829,1
